,loan_amnt,rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
29790,13000,13.48,441.04,51000.0,23.06,0,0,100.0
29791,6000,10.99,130.43,66000.0,8.2,0,0,100.0
29792,3150,16.45,77.36,69996.0,23.42,0,0,100.0
29793,25000,11.36,373.78,81000.0,14.09,0,0,68.2
29794,24000,10.62,496.53,66948.0,18.03,0,0,63.541666666666664
29795,5000,11.36,164.55,36000.0,0.08,0,0,100.0
29796,5000,11.36,164.55,135000.0,24.76,0,0,100.0
29797,10000,16.45,353.8,26000.0,12.23,0,0,100.0
29798,25000,12.73,415.56,114000.0,0.74,0,0,73.5
29799,12000,7.88,375.38,119496.0,12.76,0,0,100.0
29800,18000,7.51,498.56,65000.0,19.59,0,0,89.02777777777777
29801,1500,16.07,52.79,38208.0,9.48,0,0,100.0
29802,12250,14.59,422.2,48000.0,24.07,0,0,100.0
29803,1000,9.88,32.22,78000.0,24.46,0,0,100.0
29804,24000,7.88,350.8,85000.0,4.56,0,0,72.29166666666667
29805,7000,7.88,218.97,18000.0,21.28,0,0,100.0
29806,19000,17.93,481.76,57600.0,20.69,0,0,100.0
29807,7750,14.22,265.71,104000.0,21.35,1,0,100.0
29808,25000,10.25,595.07,63235.0,14.25,0,0,73.5
29809,10000,16.82,355.64,68400.0,14.37,0,0,100.0
29810,25000,11.36,400.09,53000.0,20.63,0,0,73.0
29811,10000,10.99,217.38,41926.0,14.37,0,0,100.0
29812,4000,14.59,137.86,20000.0,12.54,0,0,100.0
29813,10000,17.93,361.18,100000.0,18.06,1,0,100.0
29814,10000,11.36,329.1,70800.0,20.31,0,0,100.0
29815,14400,16.45,353.64,32400.0,14.78,0,0,100.0
29816,10000,15.33,348.28,61000.0,5.63,0,0,100.0
29817,17000,7.88,222.41,35000.0,9.94,0,0,64.70588235294117
29818,24000,7.88,297.73,60000.0,10.44,0,0,61.354166666666664
29819,4200,6.76,129.23,42000.0,22.83,0,0,100.0
29820,5525,11.36,181.83,90000.0,9.12,0,0,100.0
29821,5000,17.19,124.78,28224.0,5.06,1,0,100.0
29822,12000,7.51,276.89,88000.0,6.37,0,0,74.16666666666667
29823,16000,7.88,211.8,50400.0,16.74,0,0,65.46875
29824,4500,10.99,147.31,84998.64,4.46,0,0,100.0
29825,12000,13.11,273.72,43200.0,22.44,0,0,100.0
29826,10000,7.14,122.69,120000.0,9.22,0,0,61.75
29827,4000,6.39,122.4,40000.0,11.82,0,0,100.0
29828,10000,15.70,350.1,42900.0,12.25,0,0,100.0
29829,20000,16.07,487.11,122800.0,15.42,0,0,100.0
29830,1400,14.22,48.0,60000.0,3.92,1,0,100.0
29831,10000,15.33,239.64,23004.0,12.31,0,0,100.0
29832,5000,14.22,171.43,102996.0,18.73,1,0,100.0
29833,9600,7.51,298.67,85000.0,6.28,0,0,100.0
29834,9600,7.51,119.76,20640.0,0.25,0,0,62.239583333333336
29835,13000,17.93,329.62,43200.0,20.67,2,0,100.0
29836,7200,12.73,241.67,34099.2,23.86,0,0,100.0
29837,25000,19.04,916.91,114000.0,6.67,1,0,100.0
29838,10000,7.51,311.11,45000.0,24.27,0,0,100.0
29839,10500,15.33,251.62,45000.0,21.47,0,0,100.0
29840,4000,6.76,123.07,67450.0,17.26,0,0,100.0
29841,5000,12.73,167.83,40000.0,16.68,0,0,100.0
29842,9600,16.82,237.66,46095.0,12.86,0,0,100.0
29843,12000,16.82,297.08,60000.0,15.98,1,0,100.0
29844,11500,13.48,390.15,46300.0,19.02,0,0,100.0
29845,9000,10.25,291.47,55000.0,9.25,0,0,100.0
29846,10000,7.51,139.3,46000.0,17.17,0,0,69.5
29847,16000,15.70,560.15,70000.0,11.45,0,0,100.0
29848,8825,15.70,308.96,80000.0,10.56,1,0,100.0
29849,5000,15.70,120.8,60000.0,17.28,0,0,100.0
29850,9000,7.14,278.48,37000.0,14.85,0,0,100.0
29851,9000,6.76,276.91,42900.0,22.41,0,0,100.0
29852,18000,7.88,228.99,46000.0,22.77,0,0,62.916666666666664
29853,12000,14.22,411.42,60000.0,12.92,0,0,100.0
29854,6800,7.51,211.56,168000.0,4.92,1,0,100.0
29855,10000,13.11,337.47,32000.0,24.45,0,0,100.0
29856,25000,15.33,870.68,50000.0,14.47,0,0,100.0
29857,2000,13.85,68.21,44304.0,7.94,2,0,100.0
29858,2000,10.25,64.77,10000.0,17.04,0,0,100.0
29859,8650,13.11,197.31,46500.0,0.44,0,0,100.0
29860,12250,15.33,293.56,33600.0,22.89,0,0,100.0
29861,5000,14.22,171.43,39862.0,10.78,0,0,100.0
29862,10000,7.88,312.82,65004.0,14.84,0,0,100.0
29863,18000,7.88,563.06,100000.0,14.72,0,0,100.0
29864,4000,7.14,123.77,30000.0,20.0,0,0,100.0
29865,18250,16.82,305.12,51996.0,23.06,0,0,67.53424657534246
29866,16000,13.11,232.09,95004.0,16.0,0,0,63.59375
29867,16000,16.45,566.08,80500.0,3.85,1,0,100.0
29868,10000,7.88,312.82,34995.0,6.21,0,0,100.0
29869,1800,9.88,57.98,79864.0,9.62,0,0,100.0
29870,12000,10.62,390.71,55000.0,3.45,0,0,100.0
29871,15000,13.11,506.21,35000.0,0.58,0,0,100.0
29872,20000,13.48,678.52,130000.0,7.17,1,0,100.0
29873,12000,10.99,392.81,145000.0,9.39,2,0,100.0
29874,24000,9.88,773.07,81000.0,0.81,1,0,100.0
29875,1000,14.96,34.65,10200.0,1.76,0,0,100.0
29876,18000,16.82,640.14,103000.0,14.53,1,0,100.0
29877,25000,17.19,435.47,90000.0,15.2,1,0,69.8
29878,20000,7.88,266.39,234996.0,12.51,0,0,65.875
29879,14000,10.25,453.39,101004.0,13.47,0,0,100.0
29880,20000,10.62,275.89,72936.0,16.07,0,0,64.0
29881,8800,11.36,289.61,60000.0,22.62,0,0,100.0
29882,25000,16.82,889.09,86028.0,13.36,0,0,100.0
29883,8000,12.73,268.52,42000.0,9.54,0,0,100.0
29884,17000,7.88,222.92,45000.0,20.77,0,0,64.8529411764706
29885,11200,10.62,178.9,60000.0,9.04,0,0,74.10714285714286
29886,7000,10.62,227.92,30000.0,4.24,0,0,100.0
29887,5000,7.51,155.56,50400.0,13.62,0,0,100.0
29888,10000,7.88,312.82,52000.0,15.9,0,0,100.0
29889,13000,7.14,402.24,92508.0,13.18,0,0,100.0
29890,25000,10.25,636.36,147000.0,12.0,0,0,78.6
29891,15000,11.36,493.65,51000.0,23.86,0,0,100.0
29892,5000,7.88,101.1,104860.0,0.81,0,0,100.0
29893,15000,10.99,491.01,60000.0,6.94,0,0,100.0
29894,3000,13.85,102.32,36132.0,15.28,0,0,100.0
29895,8000,13.48,271.41,60000.0,17.76,0,0,100.0
29896,3000,16.82,74.27,35004.0,1.78,0,0,100.0
29897,5000,10.62,107.77,62400.0,11.23,0,0,100.0
29898,25000,18.30,455.56,60000.0,14.55,0,0,71.3
29899,5000,14.22,171.43,33000.0,16.04,0,0,100.0
29900,3500,14.22,120.0,18000.0,7.8,2,0,100.0
29901,18000,10.25,407.24,66000.0,10.67,0,0,69.86111111111111
29902,10000,15.33,348.28,102000.0,8.76,0,0,100.0
29903,1700,6.76,52.31,84000.0,3.07,0,0,100.0
29904,6000,16.45,147.35,48000.0,19.85,0,0,100.0
29905,16000,12.73,537.03,66912.0,9.76,0,0,100.0
29906,12500,7.51,168.86,37020.0,20.55,0,0,67.4
29907,5000,11.36,164.55,48048.0,17.33,0,0,100.0
29908,12600,15.33,301.95,48000.0,17.57,0,0,100.0
29909,1000,7.88,31.29,38000.0,8.91,0,0,100.0
29910,12000,7.14,371.3,56902.0,14.76,0,0,100.0
29911,25000,18.30,410.19,150000.0,10.94,0,0,64.2
29912,6000,12.73,201.39,40000.0,7.05,0,0,100.0
29913,1200,6.76,36.93,38304.0,17.98,0,0,100.0
29914,4000,10.62,130.24,21600.0,15.83,0,0,100.0
29915,18000,10.62,586.07,155000.0,10.61,1,0,100.0
29916,8000,7.14,158.94,70500.0,18.86,0,0,100.0
29917,3200,10.99,104.75,47125.0,21.34,0,0,100.0
29918,15000,12.73,239.16,72000.0,14.38,0,0,70.5
29919,20000,7.88,270.43,104000.0,6.23,0,0,66.875
29920,2500,14.59,86.17,96000.0,3.11,1,0,100.0
29921,1500,13.85,51.16,24000.0,4.65,0,0,100.0
29922,20000,14.22,685.7,99000.0,10.17,0,0,100.0
29923,8000,13.11,269.98,76000.0,14.31,0,0,100.0
29924,12800,15.70,448.12,75000.0,7.95,0,0,100.0
29925,2400,13.11,54.75,14400.0,10.5,0,0,100.0
29926,3000,12.73,67.85,60000.0,17.66,0,0,100.0
29927,4800,14.59,113.17,65000.0,10.47,0,0,100.0
29928,10000,7.88,312.82,43000.0,5.86,0,0,100.0
29929,4000,12.73,90.47,18000.0,23.4,1,0,100.0
29930,10450,7.51,325.11,55500.0,14.7,0,0,100.0
29931,14400,7.88,291.16,54000.0,17.47,0,0,100.0
29932,21500,10.62,700.02,132000.0,11.7,0,0,100.0
29933,5000,11.36,164.55,43200.0,20.39,0,0,100.0
29934,8000,11.36,263.28,54036.0,23.1,0,0,100.0
29935,4500,10.99,147.31,95000.0,9.69,0,0,100.0
29936,8000,7.14,247.53,39996.0,20.31,0,0,100.0
29937,5000,7.88,101.1,30996.0,19.86,0,0,100.0
29938,7000,10.99,229.14,75000.0,7.22,0,0,100.0
29939,8000,15.70,193.28,47000.0,4.34,0,0,100.0
29940,4200,10.99,137.49,75000.0,21.2,0,0,100.0
29941,10000,14.59,344.65,62920.0,18.48,0,0,100.0
29942,7000,7.51,140.3,45000.0,22.77,0,0,100.0
29943,6000,12.73,135.7,24000.0,21.05,0,0,100.0
29944,10500,10.99,228.25,45660.0,11.38,0,0,100.0
29945,12000,7.88,375.38,72000.0,19.05,0,0,100.0
29946,3500,13.11,118.12,20000.0,17.58,0,0,100.0
29947,5000,13.48,169.63,95000.0,22.61,0,0,100.0
29948,8000,10.99,261.88,50700.0,14.15,0,0,100.0
29949,6000,11.36,197.46,24000.0,21.65,1,0,100.0
29950,12800,15.33,445.79,228000.0,19.46,0,0,100.0
29951,25000,15.70,875.23,79631.0,22.09,0,0,100.0
29952,25000,10.62,813.98,49600.0,16.96,0,0,100.0
29953,25000,9.88,805.28,156000.0,10.35,0,0,100.0
29954,4000,12.73,134.26,25200.0,14.81,0,0,100.0
29955,10000,13.48,339.26,75689.0,14.57,0,0,100.0
29956,12000,13.11,404.97,118000.0,6.85,0,0,100.0
29957,20000,13.85,682.1,78500.0,12.15,0,0,100.0
29958,1800,14.96,62.37,43500.0,17.9,1,0,100.0
29959,7800,7.88,244.0,100000.0,15.46,0,0,100.0
29960,5000,7.51,100.22,30000.0,13.2,0,0,100.0
29961,24000,10.62,781.42,138000.0,6.9,0,0,100.0
29962,8000,7.88,250.25,122000.0,7.55,0,0,100.0
29963,6000,7.14,185.65,100000.0,4.4,0,0,100.0
29964,20000,13.48,678.52,100000.0,12.89,0,0,100.0
29965,24000,10.99,608.86,74000.0,9.86,0,0,77.5
29966,5000,7.51,155.56,82000.0,10.6,0,0,100.0
29967,4000,10.62,130.24,53636.16,23.18,0,0,100.0
29968,11500,7.14,355.83,56000.0,20.44,0,0,100.0
29969,12000,11.36,394.92,65000.0,9.08,0,0,100.0
29970,8000,7.88,161.76,76000.0,2.53,0,0,100.0
29971,2650,9.88,85.36,22240.0,23.36,0,0,100.0
29972,14000,12.73,469.9,32004.0,7.2,0,0,100.0
29973,15000,13.11,506.21,67619.72,12.39,0,0,100.0
29974,5000,14.22,171.43,66000.0,1.0,0,0,100.0
29975,8400,7.88,262.77,70000.0,12.65,0,0,100.0
29976,22800,18.67,831.96,50400.0,10.17,0,0,100.0
29977,12000,13.48,407.11,64500.0,4.84,0,0,100.0
29978,6000,14.22,205.71,42000.0,16.6,0,0,100.0
29979,20000,16.82,711.27,88000.0,15.38,0,0,100.0
29980,7000,7.88,218.97,46000.0,9.03,2,0,100.0
29981,16000,10.99,523.75,50000.0,12.29,0,0,100.0
29982,7500,7.88,234.61,46800.0,13.82,0,0,100.0
29983,24000,17.19,857.94,97584.0,11.84,0,0,100.0
29984,23500,15.33,647.79,64800.0,24.46,0,0,79.14893617021276
29985,18000,10.25,444.48,65158.92,18.36,0,0,76.25
29986,15000,7.88,469.22,145000.0,3.71,0,0,100.0
29987,17500,14.22,599.99,25000.0,3.86,0,0,100.0
29988,24250,10.25,515.73,48000.0,19.85,0,0,65.6701030927835
29989,12000,13.11,404.97,58000.0,21.46,0,0,100.0
29990,6000,14.96,207.88,37785.0,21.85,0,0,100.0
29991,25000,10.25,514.11,65000.0,16.74,0,0,63.5
29992,4000,13.85,136.42,70000.0,6.0,0,0,100.0
29993,2000,15.70,70.02,66000.0,9.13,0,0,100.0
29994,1500,11.36,49.37,89004.0,4.72,1,0,100.0
29995,20000,14.59,689.3,113000.0,15.25,0,0,100.0
29996,23500,10.25,476.87,46000.0,19.67,0,0,62.659574468085104
29997,18000,13.48,522.46,50000.0,23.18,0,0,85.55555555555556
29998,2100,6.76,64.62,11292.0,23.06,0,0,100.0
29999,17500,10.62,420.02,40800.0,20.94,0,0,73.71428571428571
30000,7000,11.36,230.37,26400.0,5.91,0,0,100.0
30001,7000,14.96,242.53,60000.0,10.54,0,0,100.0
30002,4800,7.14,148.52,72096.0,3.79,0,0,100.0
30003,20000,14.96,692.92,79894.0,17.57,1,0,100.0
30004,5000,16.45,176.9,60000.0,22.92,0,0,100.0
30005,15000,16.82,533.45,78300.0,13.18,0,0,100.0
30006,12400,7.14,383.68,34650.24,11.74,1,0,100.0
30007,6600,13.85,225.1,41000.0,3.54,0,0,100.0
30008,25000,11.36,517.51,63000.0,17.5,0,0,62.9
30009,7500,7.14,232.06,35000.0,8.61,0,0,100.0
30010,14400,7.88,450.45,80400.0,16.7,0,0,100.0
30011,12000,15.33,417.93,840000.0,2.34,0,0,100.0
30012,10000,11.36,329.1,50004.0,14.69,0,0,100.0
30013,1000,7.51,31.12,43000.0,18.84,0,0,100.0
30014,5000,9.88,161.06,70000.0,2.45,0,0,100.0
30015,19600,16.07,689.76,77000.0,14.37,0,0,100.0
30016,14000,13.48,474.96,60000.0,16.4,0,0,100.0
30017,12000,7.51,373.33,85000.0,7.95,0,0,100.0
30018,12000,14.22,411.42,28000.0,9.77,0,0,100.0
30019,25000,19.41,921.6,75000.0,21.94,0,0,100.0
30020,23500,11.36,773.38,51600.0,19.72,0,0,100.0
30021,10000,12.73,335.67,60000.0,13.6,0,0,100.0
30022,15600,15.33,543.33,110000.0,21.33,0,0,100.0
30023,5000,7.88,156.41,55000.0,4.3,0,0,100.0
30024,8000,14.96,277.18,54996.0,12.52,0,0,100.0
30025,8000,13.11,269.96,70000.0,13.06,0,0,100.0
30026,12800,18.67,467.08,80000.0,8.38,0,0,100.0
30027,25000,10.25,809.62,75000.0,9.47,0,0,100.0
30028,25000,10.99,818.38,60000.0,9.44,0,0,100.0
30029,15000,13.48,508.87,45000.0,11.04,0,0,100.0
30030,24250,11.36,798.1,77052.0,11.23,0,0,100.0
30031,2300,15.33,80.11,14000.0,3.29,0,0,100.0
30032,2000,16.07,70.39,39000.0,16.55,0,0,100.0
30033,4000,10.25,129.54,25200.0,7.29,0,0,100.0
30034,24000,10.99,482.03,100000.0,1.81,0,0,61.354166666666664
30035,12000,10.99,254.52,60000.0,21.36,0,0,64.79166666666667
30036,16750,14.96,580.33,24000.0,2.8,0,0,100.0
30037,14400,13.48,488.51,108600.0,16.38,0,0,100.0
30038,7000,7.51,217.77,50000.0,11.18,0,0,100.0
30039,7000,13.11,236.22,72000.0,11.42,0,0,100.0
30040,25000,13.11,843.63,72612.0,17.68,0,0,100.0
30041,12000,10.62,390.72,72000.0,18.17,0,0,100.0
30042,1000,9.88,32.22,40000.0,13.92,0,0,100.0
30043,20000,10.99,654.71,96000.0,12.28,0,0,100.0
30044,6000,14.59,206.79,50400.0,12.29,4,0,100.0
30045,2500,10.99,81.84,24996.0,9.75,0,0,100.0
30046,7000,14.96,242.53,42000.0,24.56,0,0,100.0
30047,7500,11.36,246.84,40000.0,11.67,0,0,100.0
30048,8000,10.25,259.08,39996.0,3.81,0,0,100.0
30049,15000,10.99,491.03,84000.0,12.97,0,0,100.0
30050,3000,13.85,102.32,16000.0,3.0,0,0,100.0
30051,9250,16.07,325.55,40000.0,24.99,0,0,100.0
30052,15000,10.62,488.4,66000.0,9.55,0,0,100.0
30053,4500,6.76,138.47,32000.0,14.74,0,0,100.0
30054,7000,13.48,237.47,48000.0,19.38,1,0,100.0
30055,16000,9.88,515.37,80000.0,12.84,0,0,100.0
30056,6000,7.88,187.69,90000.0,15.33,0,0,100.0
30057,3000,7.88,93.85,142000.0,7.34,0,0,100.0
30058,10000,11.36,329.12,36000.0,5.53,0,0,100.0
30059,1950,13.11,65.81,31200.0,15.08,0,0,100.0
30060,4000,10.99,130.95,45576.0,7.66,0,0,100.0
30061,9000,12.73,302.1,130000.0,6.21,0,0,100.0
30062,25000,11.36,822.78,55000.0,18.33,0,0,100.0
30063,20000,10.25,647.7,102000.0,9.09,0,0,100.0
30064,13000,10.25,421.01,66000.0,17.02,1,0,100.0
30065,3500,14.22,120.0,22608.0,12.95,0,0,100.0
30066,2500,13.11,84.37,21996.0,8.07,0,0,100.0
30067,7800,13.11,263.21,42000.0,17.57,0,0,100.0
30068,21000,19.41,774.19,40000.0,5.7,0,0,100.0
30069,25000,14.59,861.63,170004.0,11.23,0,0,100.0
30070,11000,14.22,377.13,29004.0,11.01,0,0,100.0
30071,1500,14.22,51.43,25140.0,24.44,0,0,100.0
30072,5000,10.25,161.93,38300.0,22.21,0,0,100.0
30073,4000,12.73,134.27,32640.0,18.24,0,0,100.0
30074,10000,13.48,339.25,69000.0,14.03,1,0,100.0
30075,6000,14.59,206.79,15000.0,0.0,2,0,100.0
30076,17000,7.88,531.77,73000.0,23.74,0,0,100.0
30077,1500,14.22,51.43,30000.0,14.52,0,0,100.0
30078,8100,13.85,276.25,55200.0,17.63,0,0,100.0
30079,11200,9.88,360.76,69700.0,10.97,0,0,100.0
30080,9000,9.88,289.9,41000.0,20.99,0,0,100.0
30081,4000,9.88,128.85,96000.0,10.25,0,0,100.0
30082,12000,10.99,392.83,72324.0,19.66,0,0,100.0
30083,9000,17.93,325.06,87000.0,9.78,0,0,100.0
30084,17500,13.11,590.54,58000.0,20.81,0,0,100.0
30085,15000,13.48,508.87,66396.0,15.27,0,0,100.0
30086,5500,7.14,170.17,64000.0,8.98,0,0,100.0
30087,11200,11.36,368.61,71000.0,13.08,0,0,100.0
30088,2000,9.88,64.43,12000.0,7.0,0,0,100.0
30089,10400,14.96,360.33,84000.0,1.1,0,0,100.0
30090,12000,13.85,409.25,52000.0,21.42,1,0,100.0
30091,8000,7.51,248.88,85100.0,2.1,0,0,100.0
30092,9000,10.25,291.47,37000.0,19.46,0,0,100.0
30093,7000,7.88,218.97,40000.0,10.41,0,0,100.0
30094,10000,10.99,327.36,46999.0,7.15,0,0,100.0
30095,12000,10.99,392.83,82560.0,17.02,0,0,100.0
30096,5000,7.88,156.41,60000.0,16.84,0,0,100.0
30097,24250,10.99,793.83,87000.0,23.03,0,0,100.0
30098,8000,14.59,275.72,38918.4,8.39,0,0,100.0
30099,24000,10.99,785.65,150000.0,19.27,0,0,100.0
30100,15000,13.85,511.56,100000.0,18.73,0,0,100.0
30101,6000,11.36,197.47,140000.0,3.61,0,0,100.0
30102,12000,12.73,402.8,87000.0,16.07,0,0,100.0
30103,5000,13.48,169.63,30000.0,13.44,0,0,100.0
30104,5000,14.96,173.24,33000.0,22.29,0,0,100.0
30105,6000,7.51,186.66,54000.0,18.47,0,0,100.0
30106,7000,7.14,216.58,47000.0,13.53,0,0,100.0
30107,5000,12.73,167.84,6000000.0,0.01,0,0,100.0
30108,2800,16.07,98.55,24000.0,5.0,1,0,100.0
30109,2650,9.88,85.36,60589.0,9.31,0,0,100.0
30110,5000,9.88,161.06,16800.0,11.36,0,0,100.0
30111,14000,7.88,437.93,60000.0,21.02,0,0,100.0
30112,20000,11.36,658.23,48000.0,6.38,0,0,100.0
30113,15000,13.85,511.56,135000.0,10.74,1,0,100.0
30114,5000,12.73,167.84,30000.0,16.72,0,0,100.0
30115,25000,13.11,843.63,106000.0,8.42,0,0,100.0
30116,10000,7.14,309.4,38400.0,10.97,0,0,100.0
30117,6000,10.25,194.31,58125.48,0.0,0,0,100.0
30118,3200,14.22,109.71,40800.0,0.56,2,0,100.0
30119,6100,7.51,189.77,12000.0,0.0,0,0,100.0
30120,20000,10.25,647.7,65000.0,21.06,0,0,100.0
30121,11200,7.88,350.34,40000.0,6.15,0,0,100.0
30122,14400,11.36,473.92,75000.0,4.27,0,0,100.0
30123,18000,13.48,610.64,58000.0,8.69,0,0,100.0
30124,6600,15.33,229.87,30000.0,10.88,0,0,100.0
30125,25000,12.73,839.16,110004.0,10.88,0,0,100.0
30126,6000,14.59,206.79,25200.0,20.05,0,0,100.0
30127,8000,16.07,281.56,28800.0,3.13,0,0,100.0
30128,16800,14.59,579.02,54000.0,24.38,0,0,100.0
30129,6000,16.45,212.27,60000.0,1.48,1,0,100.0
30130,10000,15.70,350.11,70000.0,17.25,1,0,100.0
30131,6000,9.88,193.27,120000.0,6.41,0,0,100.0
30132,12000,10.99,392.83,62000.0,22.97,0,0,100.0
30133,9000,7.51,279.99,42000.0,10.0,1,0,100.0
30134,10000,12.73,335.67,60000.0,13.58,0,0,100.0
30135,11200,10.99,366.64,122004.0,12.49,0,0,100.0
30136,5000,12.73,167.84,138996.0,8.12,0,0,100.0
30137,13000,15.70,455.15,24000.0,9.1,0,0,100.0
30138,5000,14.59,172.33,58880.0,16.47,0,0,100.0
30139,25000,15.33,870.71,84132.0,15.22,2,0,100.0
30140,1800,11.36,59.24,27000.0,12.49,0,0,100.0
30141,5000,6.76,153.85,90000.0,11.33,0,0,100.0
30142,4300,12.73,144.34,52000.0,11.63,0,0,100.0
30143,25000,12.73,839.16,103250.0,17.4,0,0,100.0
30144,15000,14.59,516.98,36000.0,17.77,0,0,100.0
30145,23000,14.96,796.87,175000.0,15.48,0,0,100.0
30146,20000,11.36,658.23,45000.0,12.96,0,0,100.0
30147,24000,14.22,822.82,170000.0,8.8,0,0,100.0
30148,6000,12.73,201.4,80000.0,17.61,3,0,100.0
30149,14000,13.48,474.94,122000.0,7.54,3,0,100.0
30150,7200,14.22,246.85,82500.0,2.02,1,0,100.0
30151,20000,13.11,674.9,38004.0,15.0,0,0,100.0
30152,5000,9.88,161.06,66000.0,16.18,0,0,100.0
30153,20000,14.22,685.69,99996.0,13.18,0,0,100.0
30154,7000,13.48,237.47,74400.0,19.94,1,0,100.0
30155,5000,13.11,168.73,17676.0,13.1,0,0,100.0
30156,25000,10.25,809.62,87700.0,1.46,0,0,100.0
30157,9600,7.51,298.65,45760.0,24.94,0,0,100.0
30158,19000,11.36,625.32,48600.0,22.44,0,0,100.0
30159,2000,14.59,68.93,78000.0,6.23,0,0,100.0
30160,11200,13.85,381.97,50000.0,22.27,1,0,100.0
30161,8400,13.48,284.97,78600.0,8.96,0,0,100.0
30162,4000,10.99,130.95,114000.0,13.77,1,0,100.0
30163,17000,10.25,550.55,59000.0,13.14,0,0,100.0
30164,14000,11.36,460.76,45000.0,22.24,0,0,100.0
30165,7200,13.85,245.55,115000.0,15.86,0,0,100.0
30166,12000,16.45,424.53,44004.0,22.47,0,0,100.0
30167,22000,14.59,758.23,84000.0,16.26,0,0,100.0
30168,2500,6.76,76.93,38400.0,4.38,0,0,100.0
30169,1000,13.48,33.93,16800.0,18.21,0,0,100.0
30170,9500,7.88,297.17,41000.0,13.08,0,0,100.0
30171,20000,10.62,651.2,48000.0,23.5,0,0,100.0
30172,8000,10.62,260.48,65000.0,6.57,0,0,100.0
30173,9000,11.36,296.2,84000.0,18.03,0,0,100.0
30174,7500,13.48,254.44,75000.0,12.51,0,0,100.0
30175,14000,13.48,474.94,78700.0,10.6,0,0,100.0
30176,8000,12.73,268.53,80000.0,18.4,0,0,100.0
30177,7000,7.88,218.97,52000.0,15.37,0,0,100.0
30178,11000,7.88,344.09,48996.0,4.51,0,0,100.0
30179,22000,10.99,720.18,92000.0,13.15,0,0,100.0
30180,15000,9.88,483.16,200000.0,3.74,0,0,100.0
30181,3500,10.62,113.96,67500.0,7.79,0,0,100.0
30182,8000,14.96,277.18,35004.0,16.39,0,0,100.0
30183,1500,7.14,46.41,45000.0,4.8,0,0,100.0
30184,6000,10.62,195.36,60000.0,23.38,0,0,100.0
30185,5000,7.88,156.41,48000.0,0.4,0,0,100.0
30186,24000,13.85,818.5,60000.0,20.44,0,0,100.0
30187,5000,11.36,164.56,40000.0,11.42,0,0,100.0
30188,10000,7.51,311.1,54000.0,4.62,0,0,100.0
30189,6600,10.62,214.9,39000.0,16.86,0,0,100.0
30190,4000,10.99,130.95,12000.0,14.9,0,0,100.0
30191,16000,18.67,583.85,60000.0,18.4,0,0,100.0
30192,19000,19.04,696.89,78000.0,21.05,0,0,100.0
30193,19200,10.99,628.52,71500.0,8.31,1,0,100.0
30194,11500,13.48,390.13,39600.0,10.9,0,0,100.0
30195,5000,14.59,172.33,27600.0,12.35,0,0,100.0
30196,7000,7.14,216.58,65000.0,7.64,0,0,100.0
30197,10000,17.19,357.47,660000.0,0.49,2,0,100.0
30198,15000,14.96,519.7,33996.0,16.45,0,0,100.0
30199,10000,16.45,353.78,47435.0,19.93,0,0,100.0
30200,1500,14.59,51.7,35004.0,21.7,0,0,100.0
30201,25000,10.62,814.0,60000.0,20.24,0,0,100.0
30202,7500,7.14,232.05,79000.0,8.43,0,0,100.0
30203,15000,10.25,485.78,50000.0,19.2,0,0,100.0
30204,3500,10.25,113.35,60000.0,15.2,2,0,100.0
30205,6000,7.51,186.66,36000.0,12.17,0,0,100.0
30206,6000,11.36,197.47,62000.0,15.19,0,0,100.0
30207,2000,10.62,65.12,100000.0,0.95,0,0,100.0
30208,5000,13.48,169.63,54792.0,18.22,0,0,100.0
30209,7000,7.88,218.97,60000.0,5.94,0,0,100.0
30210,8000,13.11,269.96,87000.0,10.17,2,0,100.0
30211,7500,7.51,233.32,47000.0,15.27,0,0,100.0
30212,3000,6.76,92.31,21600.0,8.33,0,0,100.0
30213,5500,9.88,177.16,25200.0,14.33,0,0,100.0
30214,5000,6.76,153.85,50000.0,0.77,0,0,100.0
30215,5000,9.88,161.06,25000.0,22.08,0,0,100.0
30216,24000,14.96,831.52,66000.0,18.95,0,0,100.0
30217,3000,13.85,102.32,35000.0,3.09,0,0,100.0
30218,15000,11.36,493.67,45000.0,20.27,0,0,100.0
30219,10000,9.88,322.11,26400.0,19.27,0,0,100.0
30220,6000,7.88,187.69,69000.0,20.99,0,0,100.0
30221,6250,15.33,217.68,20000.0,15.54,0,0,100.0
30222,20000,10.25,647.7,85000.0,11.35,0,0,100.0
30223,5000,6.76,153.85,40800.0,11.94,0,0,100.0
30224,7000,15.70,245.08,23400.0,4.97,0,0,100.0
30225,19200,11.36,631.9,114000.0,19.34,0,0,100.0
30226,4500,10.99,147.31,39000.0,14.34,0,0,100.0
30227,8500,7.51,264.43,42000.0,20.71,0,0,100.0
30228,24250,10.62,789.58,90000.0,8.37,0,0,100.0
30229,7000,14.22,239.99,56004.0,16.99,0,0,100.0
30230,9000,15.33,313.46,51000.0,11.32,0,0,100.0
30231,8000,11.36,263.29,38004.0,2.68,0,0,100.0
30232,3000,13.48,101.78,40800.0,23.62,0,0,100.0
30233,10000,7.51,311.1,38400.0,15.38,0,0,100.0
30234,20000,11.36,658.23,52000.0,2.98,0,0,100.0
30235,12000,13.11,404.94,57000.0,18.93,0,0,100.0
30236,24000,10.99,785.65,75860.0,3.72,0,0,100.0
